Dataset,Mode,Anomaly_ID,Trace_ID,Fitness_Pre,Fitness_Post,Delta,Outcome
testBank,ISOLATED,Sub33,trace_1506,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1530,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_150,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1579,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1584,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1656,0.8214,0.6786,-0.1429,WORSENED
testBank,ISOLATED,Sub33,trace_1660,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1676,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1690,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1737,0.8214,0.6786,-0.1429,WORSENED
testBank,ISOLATED,Sub33,trace_1751,0.8214,0.6786,-0.1429,WORSENED
testBank,ISOLATED,Sub33,trace_1760,0.8438,0.5938,-0.2500,WORSENED
testBank,ISOLATED,Sub33,trace_1784,0.8214,0.6786,-0.1429,WORSENED
testBank,ISOLATED,Sub33,trace_1792,0.8214,0.6786,-0.1429,WORSENED
testBank,ISOLATED,Sub33,trace_1799,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_175,0.8611,0.6389,-0.2222,WORSENED
testBank,ISOLATED,Sub33,trace_1848,0.8438,0.5938,-0.2500,WORSENED
testBank,ISOLATED,Sub33,trace_1853,0.8214,0.5357,-0.2857,WORSENED
testBank,ISOLATED,Sub33,trace_1860,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1958,0.8611,0.6389,-0.2222,WORSENED
testBank,ISOLATED,Sub33,trace_1969,0.8611,0.5833,-0.2778,WORSENED
testBank,ISOLATED,Sub33,trace_208,0.8214,0.6786,-0.1429,WORSENED
testBank,ISOLATED,Sub33,trace_217,0.8611,0.6389,-0.2222,WORSENED
testBank,ISOLATED,Sub33,trace_226,0.8214,0.6786,-0.1429,WORSENED
testBank,ISOLATED,Sub33,trace_23,0.8750,0.6250,-0.2500,WORSENED
testBank,ISOLATED,Sub33,trace_233,0.8611,0.5833,-0.2778,WORSENED
testBank,ISOLATED,Sub33,trace_252,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_255,0.8611,0.5833,-0.2778,WORSENED
testBank,ISOLATED,Sub33,trace_281,0.8438,0.5938,-0.2500,WORSENED
testBank,ISOLATED,Sub33,trace_336,0.8214,0.5357,-0.2857,WORSENED
testBank,ISOLATED,Sub33,trace_387,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_472,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_476,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_51,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_488,0.8611,0.5833,-0.2778,WORSENED
testBank,ISOLATED,Sub33,trace_520,0.8214,0.6786,-0.1429,WORSENED
testBank,ISOLATED,Sub33,trace_524,0.8611,0.6389,-0.2222,WORSENED
testBank,ISOLATED,Sub33,trace_55,0.8438,0.5938,-0.2500,WORSENED
testBank,ISOLATED,Sub33,trace_543,0.8611,0.6389,-0.2222,WORSENED
testBank,ISOLATED,Sub33,trace_56,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_570,0.8611,0.6389,-0.2222,WORSENED
testBank,ISOLATED,Sub21,trace_131,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1354,0.9231,0.7692,-0.1538,WORSENED
testBank,ISOLATED,Sub21,trace_1357,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1362,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1488,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1507,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1514,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1538,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_153,0.9231,0.7692,-0.1538,WORSENED
testBank,ISOLATED,Sub21,trace_1671,0.9231,0.7692,-0.1538,WORSENED
testBank,ISOLATED,Sub21,trace_1700,0.9231,0.7692,-0.1538,WORSENED
testBank,ISOLATED,Sub21,trace_1724,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1733,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1735,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1755,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1803,0.9231,0.7692,-0.1538,WORSENED
testBank,ISOLATED,Sub21,trace_1826,0.9231,0.7692,-0.1538,WORSENED
testBank,ISOLATED,Sub21,trace_1852,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1859,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1883,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1891,0.9231,0.7692,-0.1538,WORSENED
testBank,ISOLATED,Sub21,trace_1896,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1901,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1912,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1918,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1957,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1965,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1968,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_188,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_1972,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_230,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_242,0.9231,0.7692,-0.1538,WORSENED
testBank,ISOLATED,Sub21,trace_266,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_30,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_317,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_328,0.9231,0.7692,-0.1538,WORSENED
testBank,ISOLATED,Sub21,trace_347,0.9231,0.7692,-0.1538,WORSENED
testBank,ISOLATED,Sub21,trace_370,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_382,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_401,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_43,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_419,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_424,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_445,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_446,0.9231,0.7692,-0.1538,WORSENED
testBank,ISOLATED,Sub21,trace_470,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_475,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_497,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_549,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_550,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_556,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub21,trace_581,0.9231,0.6923,-0.2308,WORSENED
testBank,ISOLATED,Sub31,trace_1349,0.7857,0.9762,0.1905,IMPROVED
testBank,ISOLATED,Sub31,trace_1376,0.8140,0.9070,0.0930,IMPROVED
testBank,ISOLATED,Sub31,trace_1395,0.6905,0.8810,0.1905,IMPROVED
testBank,ISOLATED,Sub31,trace_1425,0.6364,0.8182,0.1818,IMPROVED
testBank,ISOLATED,Sub31,trace_1432,0.7333,0.8667,0.1333,IMPROVED
testBank,ISOLATED,Sub31,trace_1433,0.7241,1.0000,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_1442,0.7576,0.9394,0.1818,IMPROVED
testBank,ISOLATED,Sub31,trace_1443,0.7714,1.0000,0.2286,IMPROVED
testBank,ISOLATED,Sub31,trace_1539,0.5862,0.8621,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_1568,0.8140,0.9535,0.1395,IMPROVED
testBank,ISOLATED,Sub31,trace_1575,0.6923,0.7949,0.1026,IMPROVED
testBank,ISOLATED,Sub31,trace_1583,0.7857,0.9762,0.1905,IMPROVED
testBank,ISOLATED,Sub31,trace_1629,0.7241,1.0000,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_1655,0.7241,1.0000,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_1667,0.6364,0.8182,0.1818,IMPROVED
testBank,ISOLATED,Sub31,trace_1670,0.6571,0.8857,0.2286,IMPROVED
testBank,ISOLATED,Sub31,trace_1677,0.8043,0.8913,0.0870,IMPROVED
testBank,ISOLATED,Sub31,trace_1689,0.7241,1.0000,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_160,0.7073,0.7561,0.0488,IMPROVED
testBank,ISOLATED,Sub31,trace_1703,0.8049,0.8537,0.0488,IMPROVED
testBank,ISOLATED,Sub31,trace_1746,0.7576,0.9394,0.1818,IMPROVED
testBank,ISOLATED,Sub31,trace_165,0.6757,0.8378,0.1622,IMPROVED
testBank,ISOLATED,Sub31,trace_1771,0.7838,0.9459,0.1622,IMPROVED
testBank,ISOLATED,Sub31,trace_1793,0.7073,0.9024,0.1951,IMPROVED
testBank,ISOLATED,Sub31,trace_172,0.8049,0.8537,0.0488,IMPROVED
testBank,ISOLATED,Sub31,trace_1813,0.5429,0.7714,0.2286,IMPROVED
testBank,ISOLATED,Sub31,trace_1846,0.7576,0.9394,0.1818,IMPROVED
testBank,ISOLATED,Sub31,trace_1850,0.5862,0.8621,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_1872,0.7750,0.8750,0.1000,IMPROVED
testBank,ISOLATED,Sub31,trace_1881,0.7209,0.8140,0.0930,IMPROVED
testBank,ISOLATED,Sub31,trace_1890,0.7750,0.9250,0.1500,IMPROVED
testBank,ISOLATED,Sub31,trace_1935,0.7576,0.9394,0.1818,IMPROVED
testBank,ISOLATED,Sub31,trace_1942,0.7714,1.0000,0.2286,IMPROVED
testBank,ISOLATED,Sub31,trace_1952,0.7576,0.8788,0.1212,IMPROVED
testBank,ISOLATED,Sub31,trace_1974,0.7576,0.9394,0.1818,IMPROVED
testBank,ISOLATED,Sub31,trace_1999,0.5862,0.8621,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_197,0.7576,0.9394,0.1818,IMPROVED
testBank,ISOLATED,Sub31,trace_251,0.6364,0.8182,0.1818,IMPROVED
testBank,ISOLATED,Sub31,trace_274,0.8049,1.0000,0.1951,IMPROVED
testBank,ISOLATED,Sub31,trace_287,0.5862,0.8621,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_37,0.8367,0.9592,0.1224,IMPROVED
testBank,ISOLATED,Sub31,trace_39,0.5862,0.8621,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_374,0.5862,0.8621,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_400,0.7576,0.9394,0.1818,IMPROVED
testBank,ISOLATED,Sub31,trace_414,0.6136,0.7500,0.1364,IMPROVED
testBank,ISOLATED,Sub31,trace_440,0.5862,0.8621,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_463,0.6757,0.7838,0.1081,IMPROVED
testBank,ISOLATED,Sub31,trace_49,0.7241,1.0000,0.2759,IMPROVED
testBank,ISOLATED,Sub31,trace_501,0.7576,0.9394,0.1818,IMPROVED
testBank,ISOLATED,Sub31,trace_535,0.5429,0.7714,0.2286,IMPROVED
testBank,ISOLATED,Sub31,trace_544,0.5862,0.8621,0.2759,IMPROVED
testBank,ISOLATED,Sub54,trace_12,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub54,trace_1403,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_1468,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub54,trace_1481,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub54,trace_1484,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_1489,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub54,trace_1495,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_1510,0.8919,0.5833,-0.3086,WORSENED
testBank,ISOLATED,Sub54,trace_1524,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_1544,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_1562,0.8919,0.5833,-0.3086,WORSENED
testBank,ISOLATED,Sub54,trace_155,0.8621,0.6786,-0.1835,WORSENED
testBank,ISOLATED,Sub54,trace_1648,0.8621,0.6786,-0.1835,WORSENED
testBank,ISOLATED,Sub54,trace_1657,0.8621,0.5357,-0.3264,WORSENED
testBank,ISOLATED,Sub54,trace_1704,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_1713,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub54,trace_1742,0.8621,0.6786,-0.1835,WORSENED
testBank,ISOLATED,Sub54,trace_1743,0.8919,0.6389,-0.2530,WORSENED
testBank,ISOLATED,Sub54,trace_1759,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub54,trace_1766,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub54,trace_1824,0.8919,0.5833,-0.3086,WORSENED
testBank,ISOLATED,Sub54,trace_1840,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_1911,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub54,trace_1916,0.8621,0.6786,-0.1835,WORSENED
testBank,ISOLATED,Sub54,trace_1930,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_1936,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_19,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_199,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub54,trace_206,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub54,trace_207,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_323,0.8919,0.5833,-0.3086,WORSENED
testBank,ISOLATED,Sub54,trace_367,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_383,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_429,0.8621,0.6786,-0.1835,WORSENED
testBank,ISOLATED,Sub54,trace_513,0.8788,0.5938,-0.2850,WORSENED
testBank,ISOLATED,Sub54,trace_523,0.8621,0.6786,-0.1835,WORSENED
testBank,ISOLATED,Sub54,trace_532,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub54,trace_557,0.8621,0.5357,-0.3264,WORSENED
testBank,ISOLATED,Sub54,trace_567,0.8621,0.6071,-0.2549,WORSENED
testBank,ISOLATED,Sub71,trace_1335,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1365,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1402,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1431,0.8286,0.9722,0.1437,IMPROVED
testBank,ISOLATED,Sub71,trace_1454,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1458,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub71,trace_1463,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1476,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1504,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1505,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1564,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub71,trace_1579,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1651,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub71,trace_1656,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1660,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1690,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1714,0.8529,1.0000,0.1471,IMPROVED
testBank,ISOLATED,Sub71,trace_1792,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_171,0.8286,0.9722,0.1437,IMPROVED
testBank,ISOLATED,Sub71,trace_1799,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_174,0.7353,0.8857,0.1504,IMPROVED
testBank,ISOLATED,Sub71,trace_1860,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_1879,0.7353,0.8857,0.1504,IMPROVED
testBank,ISOLATED,Sub71,trace_208,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_226,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_227,0.7561,0.8810,0.1249,IMPROVED
testBank,ISOLATED,Sub71,trace_299,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub71,trace_387,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_433,0.7381,0.8605,0.1224,IMPROVED
testBank,ISOLATED,Sub71,trace_51,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_520,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub71,trace_56,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_132,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1375,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1380,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub90,trace_1429,0.8529,1.0000,0.1471,IMPROVED
testBank,ISOLATED,Sub90,trace_1441,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1506,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1530,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1535,0.8286,0.9722,0.1437,IMPROVED
testBank,ISOLATED,Sub90,trace_1550,0.8286,0.9722,0.1437,IMPROVED
testBank,ISOLATED,Sub90,trace_150,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1584,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1599,0.7353,0.8857,0.1504,IMPROVED
testBank,ISOLATED,Sub90,trace_1676,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1695,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub90,trace_1737,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1751,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1784,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1837,0.7750,0.9024,0.1274,IMPROVED
testBank,ISOLATED,Sub90,trace_1853,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_1873,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub90,trace_252,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_292,0.7561,0.8810,0.1249,IMPROVED
testBank,ISOLATED,Sub90,trace_336,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_416,0.7750,0.9024,0.1274,IMPROVED
testBank,ISOLATED,Sub90,trace_450,0.8286,0.9722,0.1437,IMPROVED
testBank,ISOLATED,Sub90,trace_472,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub90,trace_476,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub44,trace_1366,0.8222,0.7500,-0.0722,WORSENED
testBank,ISOLATED,Sub44,trace_135,0.8293,0.7500,-0.0793,WORSENED
testBank,ISOLATED,Sub44,trace_1405,0.8485,0.7500,-0.0985,WORSENED
testBank,ISOLATED,Sub44,trace_1491,0.7879,0.6875,-0.1004,WORSENED
testBank,ISOLATED,Sub44,trace_1503,0.8485,0.7500,-0.0985,WORSENED
testBank,ISOLATED,Sub44,trace_1546,0.8500,0.7692,-0.0808,WORSENED
testBank,ISOLATED,Sub44,trace_1594,0.8485,0.7500,-0.0985,WORSENED
testBank,ISOLATED,Sub44,trace_1633,0.8485,0.7500,-0.0985,WORSENED
testBank,ISOLATED,Sub44,trace_1640,0.8235,0.7273,-0.0963,WORSENED
testBank,ISOLATED,Sub44,trace_1665,0.8235,0.7273,-0.0963,WORSENED
testBank,ISOLATED,Sub44,trace_1727,0.8485,0.7500,-0.0985,WORSENED
testBank,ISOLATED,Sub44,trace_1745,0.8605,0.7857,-0.0748,WORSENED
testBank,ISOLATED,Sub44,trace_1798,0.8611,0.7714,-0.0897,WORSENED
testBank,ISOLATED,Sub44,trace_1845,0.8485,0.7500,-0.0985,WORSENED
testBank,ISOLATED,Sub44,trace_1865,0.7143,0.6458,-0.0685,WORSENED
testBank,ISOLATED,Sub44,trace_1980,0.8000,0.7179,-0.0821,WORSENED
testBank,ISOLATED,Sub44,trace_227,0.7561,0.6750,-0.0811,WORSENED
testBank,ISOLATED,Sub44,trace_29,0.8605,0.7857,-0.0748,WORSENED
testBank,ISOLATED,Sub44,trace_324,0.8611,0.7714,-0.0897,WORSENED
testBank,ISOLATED,Sub44,trace_343,0.8864,0.8140,-0.0724,WORSENED
testBank,ISOLATED,Sub44,trace_345,0.8864,0.8140,-0.0724,WORSENED
testBank,ISOLATED,Sub44,trace_375,0.8485,0.7500,-0.0985,WORSENED
testBank,ISOLATED,Sub44,trace_423,0.8605,0.7857,-0.0748,WORSENED
testBank,ISOLATED,Sub44,trace_426,0.8605,0.7857,-0.0748,WORSENED
testBank,ISOLATED,Sub44,trace_489,0.7500,0.6667,-0.0833,WORSENED
testBank,ISOLATED,Sub44,trace_586,0.8864,0.8140,-0.0724,WORSENED
testBank,ISOLATED,Sub66,trace_1417,0.8485,0.8276,-0.0209,WORSENED
testBank,ISOLATED,Sub66,trace_1486,0.8235,0.8000,-0.0235,WORSENED
testBank,ISOLATED,Sub66,trace_1501,0.8718,0.8571,-0.0147,WORSENED
testBank,ISOLATED,Sub66,trace_148,0.7647,0.7333,-0.0314,WORSENED
testBank,ISOLATED,Sub66,trace_1573,0.8750,0.8611,-0.0139,WORSENED
testBank,ISOLATED,Sub66,trace_1749,0.7838,0.7576,-0.0262,WORSENED
testBank,ISOLATED,Sub66,trace_1750,0.8235,0.8000,-0.0235,WORSENED
testBank,ISOLATED,Sub66,trace_1764,0.8913,0.8810,-0.0104,WORSENED
testBank,ISOLATED,Sub66,trace_1889,0.8485,0.8276,-0.0209,WORSENED
testBank,ISOLATED,Sub66,trace_1892,0.8000,0.7778,-0.0222,WORSENED
testBank,ISOLATED,Sub66,trace_1902,0.8000,0.7778,-0.0222,WORSENED
testBank,ISOLATED,Sub66,trace_1923,0.8500,0.8333,-0.0167,WORSENED
testBank,ISOLATED,Sub66,trace_1924,0.8235,0.8000,-0.0235,WORSENED
testBank,ISOLATED,Sub66,trace_1967,0.8611,0.8438,-0.0174,WORSENED
testBank,ISOLATED,Sub66,trace_1988,0.8750,0.8611,-0.0139,WORSENED
testBank,ISOLATED,Sub66,trace_267,0.7838,0.7576,-0.0262,WORSENED
testBank,ISOLATED,Sub66,trace_28,0.7179,0.6857,-0.0322,WORSENED
testBank,ISOLATED,Sub66,trace_284,0.8723,0.8605,-0.0119,WORSENED
testBank,ISOLATED,Sub66,trace_304,0.7500,0.7222,-0.0278,WORSENED
testBank,ISOLATED,Sub66,trace_362,0.8485,0.8276,-0.0209,WORSENED
testBank,ISOLATED,Sub66,trace_385,0.8049,0.7838,-0.0211,WORSENED
testBank,ISOLATED,Sub66,trace_443,0.8485,0.8276,-0.0209,WORSENED
testBank,ISOLATED,Sub53,trace_1343,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_1378,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_1462,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_1529,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_1553,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_1664,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_1673,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_1762,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_178,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_1885,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_201,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_278,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_289,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_348,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_365,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_369,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_425,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_444,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_456,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_47,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_485,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub53,trace_534,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub85,trace_1348,0.8947,0.8718,-0.0229,WORSENED
testBank,ISOLATED,Sub85,trace_1371,0.8205,0.8000,-0.0205,WORSENED
testBank,ISOLATED,Sub85,trace_136,0.8718,0.8500,-0.0218,WORSENED
testBank,ISOLATED,Sub85,trace_1446,0.9184,0.9000,-0.0184,WORSENED
testBank,ISOLATED,Sub85,trace_1556,0.9184,0.9000,-0.0184,WORSENED
testBank,ISOLATED,Sub85,trace_151,0.8947,0.8718,-0.0229,WORSENED
testBank,ISOLATED,Sub85,trace_1672,0.8947,0.8718,-0.0229,WORSENED
